"tcga_participant_barcode","gene","expression_log2","z.score","cohort","sample_type","protocol","geneID"
"TCGA-D8-A1JK","MYCN","3.68535712357",-0.309152122165,"BRCA","TP","RSEM",4613
"TCGA-D8-A1JK","MYCL1","5.45403108988",-0.620351317144,"BRCA","TP","RSEM",4610
"TCGA-D8-A1JK","MYC","9.33241569565",-0.825064672708,"BRCA","TP","RSEM",4609
"TCGA-D8-A1JK","PRKAA2","9.32921331334",0.472958054609,"BRCA","TP","RSEM",5563
"TCGA-D8-A1JK","RB1","10.0520032243",-0.210907192848,"BRCA","TP","RSEM",5925
"TCGA-D8-A1JK","STK11","10.3157928563",0.582246223325,"BRCA","TP","RSEM",6794
"TCGA-D8-A1JK","TP53","9.04941077481",-1.30426433847,"BRCA","TP","RSEM",7157
"TCGA-EW-A1IZ","AKT3","7.7854897407",-0.602761041303,"BRCA","TP","RSEM",10000
"TCGA-EW-A1IZ","AKT2","11.7770773718",0.557558838854,"BRCA","TP","RSEM",208
"TCGA-EW-A1IZ","AKT1","11.9575875632",-0.26278416189,"BRCA","TP","RSEM",207
"TCGA-EW-A1IZ","IKBKB","10.0269278384",-0.556192239079,"BRCA","TP","RSEM",3551
"TCGA-EW-A1IZ","MYCN","7.39264800251",0.751488361456,"BRCA","TP","RSEM",4613
"TCGA-EW-A1IZ","MYCL1","6.2580779082",-0.509935501753,"BRCA","TP","RSEM",4610
"TCGA-EW-A1IZ","MYC","10.2239268837",-0.565411620919,"BRCA","TP","RSEM",4609
"TCGA-EW-A1IZ","PRKAA2","6.95417187744",-0.404877514703,"BRCA","TP","RSEM",5563
"TCGA-EW-A1IZ","RB1","10.3095377438",0.180020009654,"BRCA","TP","RSEM",5925
"TCGA-EW-A1IZ","STK11","10.6664256997",1.32686852014,"BRCA","TP","RSEM",6794
"TCGA-EW-A1IZ","TP53","10.9186019487",0.286070470787,"BRCA","TP","RSEM",7157
"TCGA-AC-A2FO","AKT3","9.48002170329",0.044825192231,"BRCA","TP","RSEM",10000
"TCGA-AC-A2FO","AKT2","11.9272194021",0.857881966905,"BRCA","TP","RSEM",208
"TCGA-AC-A2FO","AKT1","11.6519478934",-0.630510729772,"BRCA","TP","RSEM",207
"TCGA-AC-A2FO","IKBKB","10.427351085",-0.279344553909,"BRCA","TP","RSEM",3551
"TCGA-AC-A2FO","MYCN","6.1573105517",0.0907634413091,"BRCA","TP","RSEM",4613
"TCGA-AC-A2FO","MYCL1","9.21117650296",1.23292957285,"BRCA","TP","RSEM",4610
"TCGA-AC-A2FO","MYC","11.4709814364",0.208314989579,"BRCA","TP","RSEM",4609
"TCGA-AC-A2FO","PRKAA2","9.26674297814",0.426874409524,"BRCA","TP","RSEM",5563
"TCGA-AC-A2FO","RB1","10.4427119413",0.411261500348,"BRCA","TP","RSEM",5925
"TCGA-AC-A2FO","STK11","9.90287446888",-0.0914044433119,"BRCA","TP","RSEM",6794
"TCGA-AC-A2FO","TP53","10.3432623462",-0.434066549853,"BRCA","TP","RSEM",7157
"TCGA-B6-A0IE","AKT3","7.71858493202",-0.615881160587,"BRCA","TP","RSEM",10000
"TCGA-B6-A0IE","AKT2","11.555109049",0.167076308578,"BRCA","TP","RSEM",208
"TCGA-B6-A0IE","AKT1","11.3423902925",-0.931451676204,"BRCA","TP","RSEM",207
"TCGA-B6-A0IE","IKBKB","9.70817654271",-0.727752577255,"BRCA","TP","RSEM",3551
"TCGA-B6-A0IE","MYCN","4.07242312418",-0.282092320081,"BRCA","TP","RSEM",4613
"TCGA-B6-A0IE","MYCL1","8.33395275014",0.321168639014,"BRCA","TP","RSEM",4610
"TCGA-B6-A0IE","MYC","10.4119157756",-0.487014729672,"BRCA","TP","RSEM",4609
"TCGA-B6-A0IE","PRKAA2","5.22298225997",-0.551367634815,"BRCA","TP","RSEM",5563
"TCGA-B6-A0IE","RB1","9.24314827185",-1.06936757485,"BRCA","TP","RSEM",5925
"TCGA-B6-A0IE","STK11","10.3373337802",0.622960823965,"BRCA","TP","RSEM",6794
"TCGA-B6-A0IE","TP53","9.37108028067",-1.1545523375,"BRCA","TP","RSEM",7157
"TCGA-AC-A2FE","AKT3","9.86035342716",0.327496502858,"BRCA","TP","RSEM",10000
"TCGA-AC-A2FE","AKT2","11.4015970839",-0.0699049582046,"BRCA","TP","RSEM",208
"TCGA-AC-A2FE","AKT1","11.9051550495",-0.331528903136,"BRCA","TP","RSEM",207
"TCGA-AC-A2FE","IKBKB","11.4361620996",0.87693117693,"BRCA","TP","RSEM",3551
"TCGA-AC-A2FE","MYCN","6.61146454933",0.271257358737,"BRCA","TP","RSEM",4613
"TCGA-AC-A2FE","MYCL1","7.23546189048",-0.259546764975,"BRCA","TP","RSEM",4610
"TCGA-AC-A2FE","MYC","10.7464762798",-0.319536508063,"BRCA","TP","RSEM",4609
"TCGA-AC-A2FE","PRKAA2","7.35753265126",-0.337253308213,"BRCA","TP","RSEM",5563
"TCGA-AC-A2FE","RB1","10.4007717637",0.336121855775,"BRCA","TP","RSEM",5925
"TCGA-AC-A2FE","STK11","10.3834978082",0.712290272473,"BRCA","TP","RSEM",6794
"TCGA-AC-A2FE","TP53","11.1258671313",0.62437696037,"BRCA","TP","RSEM",7157
"TCGA-OL-A5RV","AKT3","8.44616068127",-0.434599747673,"BRCA","TP","RSEM",10000
"TCGA-OL-A5RV","AKT2","11.743899861",0.495307090446,"BRCA","TP","RSEM",208
"TCGA-OL-A5RV","AKT1","12.4222349721",0.469099603371,"BRCA","TP","RSEM",207
"TCGA-OL-A5RV","IKBKB","11.5386903924",1.04622758684,"BRCA","TP","RSEM",3551
"TCGA-OL-A5RV","MYCN","4.80488993088",-0.206026997015,"BRCA","TP","RSEM",4613
"TCGA-OL-A5RV","MYCL1","8.25252919777",0.261380134543,"BRCA","TP","RSEM",4610
"TCGA-OL-A5RV","MYC","11.6529999424",0.388104848728,"BRCA","TP","RSEM",4609
"TCGA-OL-A5RV","PRKAA2","9.11492708506",0.322857638147,"BRCA","TP","RSEM",5563
"TCGA-OL-A5RV","RB1","9.99854501869",-0.283670783461,"BRCA","TP","RSEM",5925
"TCGA-OL-A5RV","STK11","10.5799729214",1.12613399142,"BRCA","TP","RSEM",6794
"TCGA-OL-A5RV","TP53","10.8437280249",0.175325575599,"BRCA","TP","RSEM",7157
"TCGA-BH-A0E9","AKT3","9.73977082304",0.229689603284,"BRCA","TP","RSEM",10000
"TCGA-BH-A0E9","AKT2","11.32473338",-0.179417686731,"BRCA","TP","RSEM",208
"TCGA-BH-A0E9","AKT1","11.859193057",-0.389769023699,"BRCA","TP","RSEM",207
"TCGA-BH-A0E9","IKBKB","10.742753546",-0.000218340903507,"BRCA","TP","RSEM",3551
"TCGA-BH-A0E9","MYCN","9.03372197186",3.18529230547,"BRCA","TP","RSEM",4613
"TCGA-BH-A0E9","MYCL1","8.96182211343",0.915269947364,"BRCA","TP","RSEM",4610
"TCGA-BH-A0E9","MYC","11.0136127886",-0.154936864384,"BRCA","TP","RSEM",4609
"TCGA-BH-A0E9","PRKAA2","6.99722126485",-0.398527923961,"BRCA","TP","RSEM",5563
"TCGA-BH-A0E9","RB1","10.0702723189",-0.185415958904,"BRCA","TP","RSEM",5925
"TCGA-BH-A0E9","STK11","10.0150937208",0.0730351129098,"BRCA","TP","RSEM",6794
"TCGA-BH-A0E9","TP53","10.5233870971",-0.238638693966,"BRCA","TP","RSEM",7157
"TCGA-E9-A1N6","AKT3","8.79191302519",-0.310652078934,"BRCA","TP","RSEM",10000
"TCGA-E9-A1N6","AKT3","10.1214046533",0.569442310245,"BRCA","NT","RSEM",10000
"TCGA-E9-A1N6","AKT2","11.036663084",-0.541647007088,"BRCA","TP","RSEM",208
"TCGA-E9-A1N6","AKT2","11.2805852606",-0.23973013903,"BRCA","NT","RSEM",208
"TCGA-E9-A1N6","AKT1","13.6206464871",3.9108534647,"BRCA","TP","RSEM",207
"TCGA-E9-A1N6","AKT1","11.5431253217",-0.743735795653,"BRCA","NT","RSEM",207
"TCGA-E9-A1N6","IKBKB","10.5477737922",-0.179905245863,"BRCA","TP","RSEM",3551
"TCGA-E9-A1N6","IKBKB","10.3027912954",-0.373829548756,"BRCA","NT","RSEM",3551
"TCGA-E9-A1N6","MYCN","3.09611001795",-0.338637046828,"BRCA","TP","RSEM",4613
"TCGA-E9-A1N6","MYCN","2.47995483169",-0.358953258335,"BRCA","NT","RSEM",4613
"TCGA-E9-A1N6","MYCL1","6.04512184101",-0.545400179708,"BRCA","TP","RSEM",4610
"TCGA-E9-A1N6","MYCL1","6.48744936824",-0.465402147092,"BRCA","NT","RSEM",4610
"TCGA-E9-A1N6","MYC","9.58795786537",-0.766222894181,"BRCA","TP","RSEM",4609
"TCGA-E9-A1N6","MYC","13.1665284501",3.20191056073,"BRCA","NT","RSEM",4609
"TCGA-E9-A1N6","PRKAA2","8.82553665715",0.152489012907,"BRCA","TP","RSEM",5563
"TCGA-E9-A1N6","PRKAA2","7.93116594352",-0.201878268589,"BRCA","NT","RSEM",5563
"TCGA-E9-A1N6","RB1","10.1190889673",-0.115696016159,"BRCA","TP","RSEM",5925
"TCGA-E9-A1N6","RB1","10.309149124",0.179375969017,"BRCA","NT","RSEM",5925
"TCGA-E9-A1N6","STK11","10.313658649",0.578245348203,"BRCA","TP","RSEM",6794
"TCGA-E9-A1N6","STK11","9.60837903073",-0.46676195627,"BRCA","NT","RSEM",6794
"TCGA-E9-A1N6","TP53","11.4490064844",1.25903778182,"BRCA","TP","RSEM",7157
"TCGA-E9-A1N6","TP53","11.0339041867",0.468259434109,"BRCA","NT","RSEM",7157
"TCGA-EW-A1P4","AKT3","10.4758042469",0.976465597305,"BRCA","TP","RSEM",10000
"TCGA-EW-A1P4","AKT2","11.5992181456",0.239964459493,"BRCA","TP","RSEM",208
"TCGA-EW-A1P4","AKT1","11.9263624195",-0.304024275266,"BRCA","TP","RSEM",207
"TCGA-EW-A1P4","IKBKB","9.61187337633",-0.772558066888,"BRCA","TP","RSEM",3551
"TCGA-EW-A1P4","MYCN","6.15733278627",0.0907709600093,"BRCA","TP","RSEM",4613
"TCGA-EW-A1P4","MYCL1","6.8973650826",-0.36584659373,"BRCA","TP","RSEM",4610
"TCGA-EW-A1P4","MYC","11.8822101377",0.649289907811,"BRCA","TP","RSEM",4609
"TCGA-EW-A1P4","PRKAA2","7.76009184344",-0.248018210966,"BRCA","TP","RSEM",5563
"TCGA-EW-A1P4","RB1","8.52160789854",-1.518740052,"BRCA","TP","RSEM",5925
"TCGA-EW-A1P4","STK11","7.35428905827",-1.7768254857,"BRCA","TP","RSEM",6794
"TCGA-EW-A1P4","TP53","12.1313208651",3.17155265064,"BRCA","TP","RSEM",7157
"TCGA-EW-A1P3","AKT3","8.82215588692",-0.298330733077,"BRCA","TP","RSEM",10000
"TCGA-EW-A1P3","AKT2","11.2208891665",-0.318402941222,"BRCA","TP","RSEM",208
"TCGA-EW-A1P3","AKT1","12.4479907999",0.516977769593,"BRCA","TP","RSEM",207
"TCGA-EW-A1P3","IKBKB","10.047084367",-0.544016034522,"BRCA","TP","RSEM",3551
"TCGA-EW-A1P3","MYCN","2.8572644445",-0.347554908805,"BRCA","TP","RSEM",4613
"TCGA-EW-A1P3","MYCL1","5.89828817749",-0.566976188403,"BRCA","TP","RSEM",4610
"TCGA-EW-A1P3","MYC","9.75951889256",-0.720449242437,"BRCA","TP","RSEM",4609
"TCGA-EW-A1P3","PRKAA2","6.46970367477",-0.464672847236,"BRCA","TP","RSEM",5563
"TCGA-EW-A1P3","RB1","10.1554105048",-0.0622692840378,"BRCA","TP","RSEM",5925
"TCGA-EW-A1P3","STK11","10.29509196",0.543688030883,"BRCA","TP","RSEM",6794
"TCGA-EW-A1P3","TP53","10.0934581045",-0.667714767753,"BRCA","TP","RSEM",7157
"TCGA-EW-A1OV","AKT3","8.66200356804",-0.360737285597,"BRCA","TP","RSEM",10000
"TCGA-EW-A1OV","AKT2","11.5217971039",0.113488195453,"BRCA","TP","RSEM",208
"TCGA-EW-A1OV","AKT1","12.9887139025",1.74734214541,"BRCA","TP","RSEM",207
"TCGA-EW-A1OV","IKBKB","9.37166187747",-0.872111185193,"BRCA","TP","RSEM",3551
"TCGA-EW-A1OV","MYCN","9.41577746557",4.27145945985,"BRCA","TP","RSEM",4613
"TCGA-EW-A1OV","MYCL1","8.32733931153",0.316185560198,"BRCA","TP","RSEM",4610
"TCGA-EW-A1OV","MYC","8.6316299872",-0.941896313882,"BRCA","TP","RSEM",4609
"TCGA-EW-A1OV","PRKAA2","2.53647569717",-0.604701120142,"BRCA","TP","RSEM",5563
"TCGA-EW-A1OV","RB1","9.82103395268",-0.506827472626,"BRCA","TP","RSEM",5925
"TCGA-EW-A1OV","STK11","10.2043905515",0.381117574116,"BRCA","TP","RSEM",6794
"TCGA-EW-A1OV","TP53","10.7086728359",-0.0104620342973,"BRCA","TP","RSEM",7157
"TCGA-E2-A15F","AKT3","7.96410689827",-0.564602058631,"BRCA","TP","RSEM",10000
"TCGA-E2-A15F","AKT2","12.095689785",1.23425349647,"BRCA","TP","RSEM",208
"TCGA-E2-A15F","AKT1","11.2521981956",-1.00765569767,"BRCA","TP","RSEM",207
"TCGA-E2-A15F","IKBKB","11.01359625",0.293319718267,"BRCA","TP","RSEM",3551
"TCGA-E2-A15F","MYCN","5.00501815304",-0.177597424455,"BRCA","TP","RSEM",4613
"TCGA-E2-A15F","MYCL1","5.49856043922",-0.615711631142,"BRCA","TP","RSEM",4610
"TCGA-E2-A15F","MYC","10.5704730825",-0.412468675304,"BRCA","TP","RSEM",4609
"TCGA-E2-A15F","PRKAA2","5.93700062816",-0.510933668185,"BRCA","TP","RSEM",5563
"TCGA-E2-A15F","RB1","10.4339313127",0.395348910582,"BRCA","TP","RSEM",5925
"TCGA-E2-A15F","STK11","9.63514364831",-0.435724755022,"BRCA","TP","RSEM",6794
"TCGA-E2-A15F","TP53","11.3107219452",0.969964682487,"BRCA","TP","RSEM",7157
"TCGA-S3-AA15","AKT3","8.77489114069",-0.317474262762,"BRCA","TP","RSEM",10000
"TCGA-S3-AA15","AKT2","11.553373848",0.164254280083,"BRCA","TP","RSEM",208
"TCGA-S3-AA15","AKT1","11.7778894273",-0.488355437984,"BRCA","TP","RSEM",207
"TCGA-S3-AA15","IKBKB","10.3704861346",-0.323492648278,"BRCA","TP","RSEM",3551
"TCGA-S3-AA15","MYCN","4.32542959124",-0.260049541597,"BRCA","TP","RSEM",4613
"TCGA-S3-AA15","MYCL1","7.50985416238",-0.152957567839,"BRCA","TP","RSEM",4610
"TCGA-S3-AA15","MYC","11.6864430984",0.423676893762,"BRCA","TP","RSEM",4609
"TCGA-S3-AA15","PRKAA2","4.32542959124",-0.580615177241,"BRCA","TP","RSEM",5563
"TCGA-S3-AA15","RB1","9.49048910493",-0.855823446577,"BRCA","TP","RSEM",5925
"TCGA-S3-AA15","STK11","10.3356400131",0.619737360011,"BRCA","TP","RSEM",6794
"TCGA-S3-AA15","TP53","10.0899997792",-0.67067391387,"BRCA","TP","RSEM",7157
"TCGA-E2-A15P","AKT3","9.06891018318",-0.187537433641,"BRCA","TP","RSEM",10000
"TCGA-E2-A15P","AKT2","11.4865648051",0.0581412493626,"BRCA","TP","RSEM",208
"TCGA-E2-A15P","AKT1","12.6763685965",0.981080779398,"BRCA","TP","RSEM",207
"TCGA-E2-A15P","IKBKB","11.3626219331",0.762700351031,"BRCA","TP","RSEM",3551
"TCGA-E2-A15P","MYCN","4.0849996717",-0.28108549777,"BRCA","TP","RSEM",4613
"TCGA-E2-A15P","MYCL1","8.03919323985",0.119832063225,"BRCA","TP","RSEM",4610
"TCGA-E2-A15P","MYC","9.64896203897",-0.750566472961,"BRCA","TP","RSEM",4609
"TCGA-E2-A15P","PRKAA2","6.85872080847",-0.418298248275,"BRCA","TP","RSEM",5563
"TCGA-E2-A15P","RB1","9.93735042495",-0.363721190788,"BRCA","TP","RSEM",5925
"TCGA-E2-A15P","STK11","9.26008377484",-0.822282637297,"BRCA","TP","RSEM",6794
"TCGA-E2-A15P","TP53","10.7829734815",0.0895939382237,"BRCA","TP","RSEM",7157
"TCGA-GI-A2C9","AKT3","12.2926662163",5.69158866069,"BRCA","TP","RSEM",10000
"TCGA-GI-A2C9","AKT3","10.5940044879",1.13601963812,"BRCA","NT","RSEM",10000
"TCGA-GI-A2C9","AKT2","11.0561207584",-0.519391992598,"BRCA","TP","RSEM",208
"TCGA-GI-A2C9","AKT2","10.9591130827",-0.62742317567,"BRCA","NT","RSEM",208
"TCGA-GI-A2C9","AKT1","11.3881502978",-0.890928284444,"BRCA","TP","RSEM",207
"TCGA-GI-A2C9","AKT1","11.4915598187",-0.794477167878,"BRCA","NT","RSEM",207
"TCGA-GI-A2C9","IKBKB","9.58196335121",-0.785876023926,"BRCA","TP","RSEM",3551
"TCGA-GI-A2C9","IKBKB","10.3854047198",-0.312078192705,"BRCA","NT","RSEM",3551
"TCGA-GI-A2C9","MYCN","2.87711600105",-0.34686865653,"BRCA","TP","RSEM",4613
"TCGA-GI-A2C9","MYCN","3.3020557881",-0.329668604505,"BRCA","NT","RSEM",4613
"TCGA-GI-A2C9","MYCL1","5.93281946441",-0.56209778193,"BRCA","NT","RSEM",4610
"TCGA-GI-A2C9","MYCL1","7.02501550179",-0.328608563699,"BRCA","TP","RSEM",4610
"TCGA-GI-A2C9","MYC","11.2434386913",0.0132274304663,"BRCA","TP","RSEM",4609
"TCGA-GI-A2C9","MYC","13.4405735795",4.10784832681,"BRCA","NT","RSEM",4609
"TCGA-GI-A2C9","PRKAA2","8.16251872343",-0.130107166329,"BRCA","TP","RSEM",5563
"TCGA-GI-A2C9","PRKAA2","7.84371255973",-0.226148149791,"BRCA","NT","RSEM",5563
"TCGA-GI-A2C9","RB1","10.701641319",0.926814146272,"BRCA","TP","RSEM",5925
"TCGA-GI-A2C9","RB1","10.461925386",0.446420504047,"BRCA","NT","RSEM",5925
"TCGA-GI-A2C9","STK11","9.76364444655",-0.278422686969,"BRCA","TP","RSEM",6794
"TCGA-GI-A2C9","STK11","9.791319362",-0.242671965999,"BRCA","NT","RSEM",6794
"TCGA-GI-A2C9","TP53","11.1430511391",0.654668444327,"BRCA","TP","RSEM",7157
"TCGA-GI-A2C9","TP53","10.5367556154",-0.223138415557,"BRCA","NT","RSEM",7157
"TCGA-AN-A0FL","AKT3","6.9953827578",-0.724853435076,"BRCA","TP","RSEM",10000
"TCGA-AN-A0FL","AKT2","11.907125916",0.815855432231,"BRCA","TP","RSEM",208
"TCGA-AN-A0FL","AKT1","13.1416041649",2.18739217148,"BRCA","TP","RSEM",207
"TCGA-AN-A0FL","IKBKB","8.27824500386",-1.16409530298,"BRCA","TP","RSEM",3551
"TCGA-AN-A0FL","MYCN","4.55406693142",-0.236516693434,"BRCA","TP","RSEM",4613
"TCGA-AN-A0FL","MYCL1","9.58727271912",1.82896529362,"BRCA","TP","RSEM",4610
"TCGA-AN-A0FL","MYC","10.532691963",-0.430982055093,"BRCA","TP","RSEM",4609
"TCGA-AN-A0FL","PRKAA2","8.65642736609",0.0676525431682,"BRCA","TP","RSEM",5563
"TCGA-AN-A0FL","RB1","10.3889393465",0.315315084758,"BRCA","TP","RSEM",5925
"TCGA-AN-A0FL","STK11","9.16008974226",-0.909469267969,"BRCA","TP","RSEM",6794
"TCGA-AN-A0FL","TP53","7.68254029139",-1.6712490242,"BRCA","TP","RSEM",7157
"TCGA-AN-A0FF","AKT3","8.08754876391",-0.535329840426,"BRCA","TP","RSEM",10000
"TCGA-AN-A0FF","AKT2","11.5654959327",0.184040078155,"BRCA","TP","RSEM",208
"TCGA-AN-A0FF","AKT1","12.3935764941",0.416820717998,"BRCA","TP","RSEM",207
"TCGA-AN-A0FF","IKBKB","10.7519515378",0.0088728756615,"BRCA","TP","RSEM",3551
"TCGA-AN-A0FF","MYCN","4.23054120146",-0.268772600886,"BRCA","TP","RSEM",4613
"TCGA-AN-A0FF","MYCL1","7.61610990367",-0.105921531231,"BRCA","TP","RSEM",4610
"TCGA-AN-A0FF","MYC","9.84467595311",-0.695625646783,"BRCA","TP","RSEM",4609
"TCGA-AN-A0FF","PRKAA2","9.47100755947",0.58526777222,"BRCA","TP","RSEM",5563
"TCGA-AN-A0FF","RB1","10.5318155684",0.578336721131,"BRCA","TP","RSEM",5925
"TCGA-AN-A0FF","STK11","9.88286127105",-0.119410144468,"BRCA","TP","RSEM",6794
"TCGA-AN-A0FF","TP53","10.7324197268",0.0209578800645,"BRCA","TP","RSEM",7157
"TCGA-AN-A0FD","AKT3","8.52288318088",-0.409601170707,"BRCA","TP","RSEM",10000
"TCGA-AN-A0FD","AKT2","11.6808697394",0.380913898871,"BRCA","TP","RSEM",208
"TCGA-AN-A0FD","AKT1","11.7111400399",-0.565242185219,"BRCA","TP","RSEM",207
"TCGA-AN-A0FD","IKBKB","9.70546167275",-0.729057081724,"BRCA","TP","RSEM",3551
"TCGA-AN-A0FD","MYCN","2.49682023059",-0.358504870395,"BRCA","TP","RSEM",4613
"TCGA-AN-A0FD","MYCL1","8.87619921171",0.818254893055,"BRCA","TP","RSEM",4610
"TCGA-AN-A0FD","MYC","11.809514811",0.561918767846,"BRCA","TP","RSEM",4609
"TCGA-AN-A0FD","PRKAA2","4.97794844629",-0.561230649989,"BRCA","TP","RSEM",5563
"TCGA-AN-A0FD","RB1","10.4821885033",0.484011147425,"BRCA","TP","RSEM",5925
"TCGA-AN-A0FD","STK11","9.67340961015",-0.390338042793,"BRCA","TP","RSEM",6794
"TCGA-AN-A0FD","TP53","9.19262915749",-1.24170890815,"BRCA","TP","RSEM",7157
"TCGA-AO-A12H","AKT3","7.31800675513",-0.682894275027,"BRCA","TP","RSEM",10000
"TCGA-AO-A12H","AKT2","12.1727018322",1.42149645251,"BRCA","TP","RSEM",208
"TCGA-AO-A12H","AKT1","12.4713944203",0.561230825677,"BRCA","TP","RSEM",207
"TCGA-AO-A12H","IKBKB","10.8018392866",0.0592040524455,"BRCA","TP","RSEM",3551
"TCGA-AO-A12H","MYCN","2.20351441113",-0.3656025234,"BRCA","TP","RSEM",4613
"TCGA-AO-A12H","MYCL1","4.60561878049",-0.686158143665,"BRCA","TP","RSEM",4610
"TCGA-AO-A12H","MYC","11.2217210537",-0.00383401373752,"BRCA","TP","RSEM",4609
"TCGA-AO-A12H","PRKAA2","9.01546885624",0.260413458824,"BRCA","TP","RSEM",5563
"TCGA-AO-A12H","RB1","10.7390740224",1.0092999618,"BRCA","TP","RSEM",5925
"TCGA-AO-A12H","STK11","10.4122777853",0.769444751626,"BRCA","TP","RSEM",6794
"TCGA-AO-A12H","TP53","10.7879466229",0.0964767414972,"BRCA","TP","RSEM",7157
"TCGA-GM-A3XG","AKT3","8.22794222753",-0.498846877833,"BRCA","TP","RSEM",10000
"TCGA-GM-A3XG","AKT2","11.4821836116",0.0513527767245,"BRCA","TP","RSEM",208
"TCGA-GM-A3XG","AKT1","12.2525689933",0.174191080019,"BRCA","TP","RSEM",207
"TCGA-GM-A3XG","IKBKB","10.8393770271",0.0982396439923,"BRCA","TP","RSEM",3551
"TCGA-GM-A3XG","MYCN","3.17349525783",-0.335416309062,"BRCA","TP","RSEM",4613
"TCGA-GM-A3XG","MYCL1","7.10241143293",-0.304372864542,"BRCA","TP","RSEM",4610
"TCGA-GM-A3XG","MYC","11.4795562147",0.216285374573,"BRCA","TP","RSEM",4609
"TCGA-GM-A3XG","PRKAA2","7.78139381319",-0.242566671931,"BRCA","TP","RSEM",5563
"TCGA-GM-A3XG","RB1","9.53172298789",-0.816526038982,"BRCA","TP","RSEM",5925
"TCGA-GM-A3XG","STK11","10.4163022615",0.777528256391,"BRCA","TP","RSEM",6794
"TCGA-GM-A3XG","TP53","10.9276111686",0.299787433217,"BRCA","TP","RSEM",7157
"TCGA-E2-A9RU","AKT3","9.32101620383",-0.0529696345396,"BRCA","TP","RSEM",10000
"TCGA-E2-A9RU","AKT2","11.0632928755",-0.511112767998,"BRCA","TP","RSEM",208
"TCGA-E2-A9RU","AKT1","12.3574185876",0.352325893801,"BRCA","TP","RSEM",207
"TCGA-E2-A9RU","IKBKB","11.3440153874",0.734709829429,"BRCA","TP","RSEM",3551
"TCGA-E2-A9RU","MYCN","4.43075360443",-0.249671001224,"BRCA","TP","RSEM",4613
"TCGA-E2-A9RU","MYCL1","4.07460818876",-0.711471630298,"BRCA","TP","RSEM",4610
"TCGA-E2-A9RU","MYC","11.5862027228",0.319476847256,"BRCA","TP","RSEM",4609
"TCGA-E2-A9RU","PRKAA2","7.2573001468",-0.355862014816,"BRCA","TP","RSEM",5563
"TCGA-E2-A9RU","RB1","9.16546152876",-1.12922774158,"BRCA","TP","RSEM",5925
"TCGA-E2-A9RU","STK11","9.75042411323",-0.295260295917,"BRCA","TP","RSEM",6794
"TCGA-E2-A9RU","TP53","10.1389736471",-0.628100695206,"BRCA","TP","RSEM",7157
"TCGA-AC-A2QJ","AKT3","7.0899027504",-0.713516547615,"BRCA","TP","RSEM",10000
"TCGA-AC-A2QJ","AKT2","11.1448109157",-0.414061202898,"BRCA","TP","RSEM",208
"TCGA-AC-A2QJ","AKT1","12.2909279653",0.237864531559,"BRCA","TP","RSEM",207
"TCGA-AC-A2QJ","IKBKB","9.19192358526",-0.93647951358,"BRCA","TP","RSEM",3551
"TCGA-AC-A2QJ","MYCN","2.03927879535",-0.368990039607,"BRCA","TP","RSEM",4613
"TCGA-AC-A2QJ","MYCL1","6.35086317846",-0.492768899905,"BRCA","TP","RSEM",4610
"TCGA-AC-A2QJ","MYC","12.6293288179",1.85555173713,"BRCA","TP","RSEM",4609
"TCGA-AC-A2QJ","PRKAA2","2.03927879535",-0.607560447801,"BRCA","TP","RSEM",5563
"TCGA-AC-A2QJ","RB1","8.13580315441",-1.68122671877,"BRCA","TP","RSEM",5925
"TCGA-AC-A2QJ","STK11","11.6064177055",4.49681999938,"BRCA","TP","RSEM",6794
"TCGA-AC-A2QJ","TP53","8.69135304898",-1.43600064108,"BRCA","TP","RSEM",7157
"TCGA-AC-A2QI","AKT3","9.03840901893",-0.202280688875,"BRCA","TP","RSEM",10000
"TCGA-AC-A2QI","AKT2","11.3735268507",-0.110576341843,"BRCA","TP","RSEM",208
"TCGA-AC-A2QI","AKT1","12.4255283834",0.475174254914,"BRCA","TP","RSEM",207
"TCGA-AC-A2QI","IKBKB","11.2126861786",0.547086898622,"BRCA","TP","RSEM",3551
"TCGA-AC-A2QI","MYCN","6.6677218522",0.297833913452,"BRCA","TP","RSEM",4613
"TCGA-AC-A2QI","MYCL1","9.01201772518",0.974879495895,"BRCA","TP","RSEM",4610
"TCGA-AC-A2QI","MYC","9.93684843935",-0.667053235027,"BRCA","TP","RSEM",4609
"TCGA-AC-A2QI","PRKAA2","7.44908177212",-0.319089231879,"BRCA","TP","RSEM",5563
"TCGA-AC-A2QI","RB1","10.4831050346",0.485723941279,"BRCA","TP","RSEM",5925
"TCGA-AC-A2QI","STK11","10.7055431448",1.42172393719,"BRCA","TP","RSEM",6794
"TCGA-AC-A2QI","TP53","10.1487138765",-0.619459803019,"BRCA","TP","RSEM",7157
"TCGA-AN-A0FV","AKT3","8.96148384405",-0.238108439422,"BRCA","TP","RSEM",10000
"TCGA-AN-A0FV","AKT2","11.1744774539",-0.377358291954,"BRCA","TP","RSEM",208
"TCGA-AN-A0FV","AKT1","13.2509840385",2.53208800405,"BRCA","TP","RSEM",207
"TCGA-AN-A0FV","IKBKB","9.54422164958",-0.802291909481,"BRCA","TP","RSEM",3551
"TCGA-AN-A0FV","MYCN","6.53827275534",0.238196266843,"BRCA","TP","RSEM",4613
"TCGA-AN-A0FV","MYCL1","6.22673971241",-0.515488538357,"BRCA","TP","RSEM",4610
